date,vacinas_parcialNovas,localidade,vacinas_completasNovas,vacinas_parcialAcumulados,vacinas_completasAcumulados,vacinas_parcialNovas_100k,vacinas_parcialAcumulados_100k,vacinas_completasNovas_100k,vacinas_completasAcumulados_100k,codigo_reg
2021-01-25,376.0,União da Vitória,0.0,1422.0,0.0,210.97,797.86,0.0,0.0,6
2021-01-26,305.0,União da Vitória,0.0,1727.0,0.0,171.13,968.99,0.0,0.0,6
2021-01-27,423.0,União da Vitória,0.0,2150.0,0.0,237.34,1206.33,0.0,0.0,6
2021-01-28,91.0,União da Vitória,1.0,2241.0,1.0,51.06,1257.39,0.56,0.56,6
2021-01-29,209.0,União da Vitória,1.0,2450.0,2.0,117.27,1374.65,0.56,1.12,6
2021-01-30,0.0,União da Vitória,0.0,2450.0,2.0,0.0,1374.65,0.0,1.12,6
2021-01-31,0.0,União da Vitória,0.0,2450.0,2.0,0.0,1374.65,0.0,1.12,6
2021-02-01,2.0,União da Vitória,0.0,2452.0,2.0,1.12,1375.77,0.0,1.12,6
2021-02-02,3.0,União da Vitória,0.0,2455.0,2.0,1.68,1377.46,0.0,1.12,6
2021-02-03,4.0,União da Vitória,0.0,2459.0,2.0,2.24,1379.7,0.0,1.12,6
2021-02-04,5.0,União da Vitória,0.0,2464.0,2.0,2.81,1382.51,0.0,1.12,6
