date,casosNovos,localidade,obitosNovos,casosAcumulados,obitosAcumulados,casos_100k,casosNovos_100k,obitos_100k,obitosNovos_100k,CFR,codigo_reg
2020-05-13,76.0,Metropolitana Curitiba,0.0,1799.0,56.0,48.7,2.06,1.52,0.0,3.11,2
2020-05-14,82.0,Metropolitana Curitiba,1.0,1881.0,57.0,50.92,2.22,1.54,0.03,3.03,2
2020-05-15,85.0,Metropolitana Curitiba,2.0,1966.0,59.0,53.22,2.3,1.6,0.05,3.0,2
2020-05-16,34.0,Metropolitana Curitiba,0.0,2000.0,59.0,54.14,0.92,1.6,0.0,2.95,2
2020-05-17,33.0,Metropolitana Curitiba,2.0,2033.0,61.0,55.04,0.89,1.65,0.05,3.0,2
2020-05-18,66.0,Metropolitana Curitiba,1.0,2099.0,62.0,56.82,1.79,1.68,0.03,2.95,2
2020-05-19,92.0,Metropolitana Curitiba,1.0,2191.0,63.0,59.31,2.49,1.71,0.03,2.88,2
2020-05-20,136.0,Metropolitana Curitiba,1.0,2327.0,64.0,63.0,3.68,1.73,0.03,2.75,2
2020-05-21,69.0,Metropolitana Curitiba,2.0,2396.0,66.0,64.86,1.87,1.79,0.05,2.75,2
2020-05-22,81.0,Metropolitana Curitiba,2.0,2477.0,68.0,67.06,2.19,1.84,0.05,2.75,2
2020-05-23,85.0,Metropolitana Curitiba,0.0,2562.0,68.0,69.36,2.3,1.84,0.0,2.65,2
2020-05-24,57.0,Metropolitana Curitiba,3.0,2619.0,71.0,70.9,1.54,1.92,0.08,2.71,2
2020-05-25,84.0,Metropolitana Curitiba,2.0,2703.0,73.0,73.17,2.27,1.98,0.05,2.7,2
2020-05-26,83.0,Metropolitana Curitiba,3.0,2786.0,76.0,75.42,2.25,2.06,0.08,2.73,2
2020-05-27,184.0,Metropolitana Curitiba,4.0,2970.0,80.0,80.4,4.98,2.17,0.11,2.69,2
2020-05-28,107.0,Metropolitana Curitiba,3.0,3077.0,83.0,83.3,2.9,2.25,0.08,2.7,2
2020-05-29,158.0,Metropolitana Curitiba,1.0,3235.0,84.0,87.58,4.28,2.27,0.03,2.6,2
2020-05-30,155.0,Metropolitana Curitiba,2.0,3390.0,86.0,91.77,4.2,2.33,0.05,2.54,2
2020-05-31,76.0,Metropolitana Curitiba,4.0,3466.0,90.0,93.83,2.06,2.44,0.11,2.6,2
2020-06-01,123.0,Metropolitana Curitiba,5.0,3589.0,95.0,97.16,3.33,2.57,0.14,2.65,2
2020-06-02,196.0,Metropolitana Curitiba,1.0,3785.0,96.0,102.47,5.31,2.6,0.03,2.54,2
2020-06-03,166.0,Metropolitana Curitiba,3.0,3951.0,99.0,106.96,4.49,2.68,0.08,2.51,2
2020-06-04,252.0,Metropolitana Curitiba,3.0,4203.0,102.0,113.78,6.82,2.76,0.08,2.43,2
2020-06-05,179.0,Metropolitana Curitiba,7.0,4382.0,109.0,118.63,4.85,2.95,0.19,2.49,2
2020-06-06,138.0,Metropolitana Curitiba,5.0,4520.0,114.0,122.36,3.74,3.09,0.14,2.52,2
2020-06-07,93.0,Metropolitana Curitiba,3.0,4613.0,117.0,124.88,2.52,3.17,0.08,2.54,2
2020-06-08,153.0,Metropolitana Curitiba,8.0,4766.0,125.0,129.02,4.14,3.38,0.22,2.62,2
2020-06-09,205.0,Metropolitana Curitiba,7.0,4971.0,132.0,134.57,5.55,3.57,0.19,2.66,2
2020-06-10,346.0,Metropolitana Curitiba,8.0,5317.0,140.0,143.94,9.37,3.79,0.22,2.63,2
2020-06-11,66.0,Metropolitana Curitiba,9.0,5383.0,149.0,145.73,1.79,4.03,0.24,2.77,2
2020-06-12,317.0,Metropolitana Curitiba,5.0,5700.0,154.0,154.31,8.58,4.17,0.14,2.7,2
2020-06-13,197.0,Metropolitana Curitiba,9.0,5897.0,163.0,159.64,5.33,4.41,0.24,2.76,2
2020-06-14,97.0,Metropolitana Curitiba,2.0,5994.0,165.0,162.27,2.63,4.47,0.05,2.75,2
2020-06-15,315.0,Metropolitana Curitiba,8.0,6309.0,173.0,170.8,8.53,4.68,0.22,2.74,2
2020-06-16,329.0,Metropolitana Curitiba,7.0,6638.0,180.0,179.7,8.91,4.87,0.19,2.71,2
2020-06-17,464.0,Metropolitana Curitiba,8.0,7102.0,188.0,192.26,12.56,5.09,0.22,2.65,2
2020-06-18,449.0,Metropolitana Curitiba,8.0,7551.0,196.0,204.42,12.16,5.31,0.22,2.6,2
2020-06-19,397.0,Metropolitana Curitiba,6.0,7948.0,202.0,215.17,10.75,5.47,0.16,2.54,2
2020-06-20,333.0,Metropolitana Curitiba,13.0,8281.0,215.0,224.18,9.01,5.82,0.35,2.6,2
2020-06-21,390.0,Metropolitana Curitiba,8.0,8671.0,223.0,234.74,10.56,6.04,0.22,2.57,2
2020-06-22,371.0,Metropolitana Curitiba,17.0,9042.0,240.0,244.78,10.04,6.5,0.46,2.65,2
2020-06-23,489.0,Metropolitana Curitiba,10.0,9531.0,250.0,258.02,13.24,6.77,0.27,2.62,2
2020-06-24,471.0,Metropolitana Curitiba,13.0,10002.0,263.0,270.77,12.75,7.12,0.35,2.63,2
2020-06-25,489.0,Metropolitana Curitiba,7.0,10491.0,270.0,284.01,13.24,7.31,0.19,2.57,2
2020-06-26,713.0,Metropolitana Curitiba,11.0,11204.0,281.0,303.31,19.3,7.61,0.3,2.51,2
2020-06-27,435.0,Metropolitana Curitiba,24.0,11639.0,305.0,315.09,11.78,8.26,0.65,2.62,2
2020-06-28,411.0,Metropolitana Curitiba,13.0,12050.0,318.0,326.21,11.13,8.61,0.35,2.64,2
2020-06-29,827.0,Metropolitana Curitiba,17.0,12877.0,335.0,348.6,22.39,9.07,0.46,2.6,2
2020-06-30,717.0,Metropolitana Curitiba,12.0,13594.0,347.0,368.01,19.41,9.39,0.32,2.55,2
2020-07-01,953.0,Metropolitana Curitiba,21.0,14547.0,368.0,393.81,25.8,9.96,0.57,2.53,2
2020-07-02,1003.0,Metropolitana Curitiba,12.0,15550.0,380.0,420.97,27.15,10.29,0.32,2.44,2
2020-07-03,1320.0,Metropolitana Curitiba,22.0,16870.0,402.0,456.7,35.73,10.88,0.6,2.38,2
2020-07-04,766.0,Metropolitana Curitiba,22.0,17636.0,424.0,477.44,20.74,11.48,0.6,2.4,2
2020-07-05,774.0,Metropolitana Curitiba,17.0,18410.0,441.0,498.39,20.95,11.94,0.46,2.4,2
2020-07-06,930.0,Metropolitana Curitiba,29.0,19340.0,470.0,523.57,25.18,12.72,0.79,2.43,2
2020-07-07,999.0,Metropolitana Curitiba,26.0,20339.0,496.0,550.61,27.04,13.43,0.7,2.44,2
2020-07-08,880.0,Metropolitana Curitiba,25.0,21219.0,521.0,574.43,23.82,14.1,0.68,2.46,2
2020-07-09,1510.0,Metropolitana Curitiba,13.0,22729.0,534.0,615.31,40.88,14.46,0.35,2.35,2
2020-07-10,722.0,Metropolitana Curitiba,24.0,23451.0,558.0,634.86,19.55,15.11,0.65,2.38,2
2020-07-11,923.0,Metropolitana Curitiba,25.0,24374.0,583.0,659.85,24.99,15.78,0.68,2.39,2
2020-07-12,695.0,Metropolitana Curitiba,28.0,25069.0,611.0,678.66,18.81,16.54,0.76,2.44,2
2020-07-13,698.0,Metropolitana Curitiba,28.0,25767.0,639.0,697.56,18.9,17.3,0.76,2.48,2
2020-07-14,1212.0,Metropolitana Curitiba,31.0,26979.0,670.0,730.37,32.81,18.14,0.84,2.48,2
2020-07-15,1212.0,Metropolitana Curitiba,23.0,28191.0,693.0,763.18,32.81,18.76,0.62,2.46,2
2020-07-16,1148.0,Metropolitana Curitiba,24.0,29339.0,717.0,794.26,31.08,19.41,0.65,2.44,2
2020-07-17,1173.0,Metropolitana Curitiba,24.0,30512.0,741.0,826.01,31.76,20.06,0.65,2.43,2
2020-07-18,786.0,Metropolitana Curitiba,24.0,31298.0,765.0,847.29,21.28,20.71,0.65,2.44,2
2020-07-19,403.0,Metropolitana Curitiba,27.0,31701.0,792.0,858.2,10.91,21.44,0.73,2.5,2
2020-07-20,737.0,Metropolitana Curitiba,23.0,32438.0,815.0,878.15,19.95,22.06,0.62,2.51,2
2020-07-21,1410.0,Metropolitana Curitiba,29.0,33848.0,844.0,916.32,38.17,22.85,0.79,2.49,2
2020-07-22,1214.0,Metropolitana Curitiba,43.0,35062.0,887.0,949.19,32.87,24.01,1.16,2.53,2
2020-07-23,1139.0,Metropolitana Curitiba,21.0,36201.0,908.0,980.02,30.83,24.58,0.57,2.51,2
2020-07-24,1063.0,Metropolitana Curitiba,22.0,37264.0,930.0,1008.8,28.78,25.18,0.6,2.5,2
2020-07-25,798.0,Metropolitana Curitiba,14.0,38062.0,944.0,1030.4,21.6,25.56,0.38,2.48,2
2020-07-26,459.0,Metropolitana Curitiba,27.0,38521.0,971.0,1042.83,12.43,26.29,0.73,2.52,2
2020-07-27,1003.0,Metropolitana Curitiba,31.0,39524.0,1002.0,1069.98,27.15,27.13,0.84,2.54,2
2020-07-28,777.0,Metropolitana Curitiba,39.0,40301.0,1041.0,1091.02,21.03,28.18,1.06,2.58,2
2020-07-29,927.0,Metropolitana Curitiba,27.0,41228.0,1068.0,1116.11,25.1,28.91,0.73,2.59,2
2020-07-30,2068.0,Metropolitana Curitiba,32.0,43296.0,1100.0,1172.1,55.98,29.78,0.87,2.54,2
2020-07-31,1221.0,Metropolitana Curitiba,36.0,44517.0,1136.0,1205.15,33.05,30.75,0.97,2.55,2
2020-08-01,700.0,Metropolitana Curitiba,32.0,45217.0,1168.0,1224.1,18.95,31.62,0.87,2.58,2
2020-08-02,748.0,Metropolitana Curitiba,34.0,45965.0,1202.0,1244.35,20.25,32.54,0.92,2.62,2
2020-08-03,1013.0,Metropolitana Curitiba,49.0,46978.0,1251.0,1271.78,27.42,33.87,1.33,2.66,2
2020-08-04,1110.0,Metropolitana Curitiba,33.0,48088.0,1284.0,1301.83,30.05,34.76,0.89,2.67,2
2020-08-05,1229.0,Metropolitana Curitiba,28.0,49317.0,1312.0,1335.1,33.27,35.52,0.76,2.66,2
2020-08-06,787.0,Metropolitana Curitiba,23.0,50104.0,1335.0,1356.4,21.31,36.14,0.62,2.66,2
2020-08-07,999.0,Metropolitana Curitiba,31.0,51103.0,1366.0,1383.45,27.04,36.98,0.84,2.67,2
2020-08-08,864.0,Metropolitana Curitiba,39.0,51967.0,1405.0,1406.84,23.39,38.04,1.06,2.7,2
2020-08-09,599.0,Metropolitana Curitiba,34.0,52566.0,1439.0,1423.05,16.22,38.96,0.92,2.74,2
2020-08-10,805.0,Metropolitana Curitiba,33.0,53371.0,1472.0,1444.85,21.79,39.85,0.89,2.76,2
2020-08-11,1068.0,Metropolitana Curitiba,29.0,54439.0,1501.0,1473.76,28.91,40.63,0.79,2.76,2
2020-08-12,1077.0,Metropolitana Curitiba,32.0,55516.0,1533.0,1502.91,29.16,41.5,0.87,2.76,2
2020-08-13,956.0,Metropolitana Curitiba,15.0,56472.0,1548.0,1528.79,25.88,41.91,0.41,2.74,2
2020-08-14,1118.0,Metropolitana Curitiba,27.0,57590.0,1575.0,1559.06,30.27,42.64,0.73,2.73,2
2020-08-15,574.0,Metropolitana Curitiba,22.0,58164.0,1597.0,1574.6,15.54,43.23,0.6,2.75,2
2020-08-16,417.0,Metropolitana Curitiba,17.0,58581.0,1614.0,1585.89,11.29,43.69,0.46,2.76,2
2020-08-17,653.0,Metropolitana Curitiba,27.0,59234.0,1641.0,1603.57,17.68,44.42,0.73,2.77,2
2020-08-18,933.0,Metropolitana Curitiba,23.0,60167.0,1664.0,1628.82,25.26,45.05,0.62,2.77,2
2020-08-19,989.0,Metropolitana Curitiba,20.0,61156.0,1684.0,1655.6,26.77,45.59,0.54,2.75,2
2020-08-20,840.0,Metropolitana Curitiba,25.0,61996.0,1709.0,1678.34,22.74,46.27,0.68,2.76,2
2020-08-21,900.0,Metropolitana Curitiba,22.0,62896.0,1731.0,1702.7,24.36,46.86,0.6,2.75,2
2020-08-22,649.0,Metropolitana Curitiba,22.0,63545.0,1753.0,1720.27,17.57,47.46,0.6,2.76,2
2020-08-23,352.0,Metropolitana Curitiba,17.0,63897.0,1770.0,1729.8,9.53,47.92,0.46,2.77,2
2020-08-24,619.0,Metropolitana Curitiba,18.0,64516.0,1788.0,1746.56,16.76,48.4,0.49,2.77,2
2020-08-25,903.0,Metropolitana Curitiba,24.0,65419.0,1812.0,1771.01,24.45,49.05,0.65,2.77,2
2020-08-26,895.0,Metropolitana Curitiba,22.0,66314.0,1834.0,1795.23,24.23,49.65,0.6,2.77,2
2020-08-27,988.0,Metropolitana Curitiba,17.0,67302.0,1851.0,1821.98,26.75,50.11,0.46,2.75,2
2020-08-28,1028.0,Metropolitana Curitiba,27.0,68330.0,1878.0,1849.81,27.83,50.84,0.73,2.75,2
2020-08-29,735.0,Metropolitana Curitiba,25.0,69065.0,1903.0,1869.71,19.9,51.52,0.68,2.76,2
2020-08-30,278.0,Metropolitana Curitiba,19.0,69343.0,1922.0,1877.23,7.53,52.03,0.51,2.77,2
2020-08-31,640.0,Metropolitana Curitiba,18.0,69983.0,1940.0,1894.56,17.33,52.52,0.49,2.77,2
2020-09-01,1049.0,Metropolitana Curitiba,29.0,71032.0,1969.0,1922.96,28.4,53.3,0.79,2.77,2
2020-09-02,1080.0,Metropolitana Curitiba,28.0,72112.0,1997.0,1952.2,29.24,54.06,0.76,2.77,2
2020-09-03,958.0,Metropolitana Curitiba,9.0,73070.0,2006.0,1978.13,25.93,54.31,0.24,2.75,2
2020-09-04,846.0,Metropolitana Curitiba,20.0,73916.0,2026.0,2001.03,22.9,54.85,0.54,2.74,2
2020-09-05,671.0,Metropolitana Curitiba,16.0,74587.0,2042.0,2019.2,18.17,55.28,0.43,2.74,2
2020-09-06,483.0,Metropolitana Curitiba,21.0,75070.0,2063.0,2032.27,13.08,55.85,0.57,2.75,2
2020-09-07,453.0,Metropolitana Curitiba,15.0,75523.0,2078.0,2044.54,12.26,56.26,0.41,2.75,2
2020-09-08,321.0,Metropolitana Curitiba,18.0,75844.0,2096.0,2053.23,8.69,56.74,0.49,2.76,2
2020-09-09,872.0,Metropolitana Curitiba,12.0,76716.0,2108.0,2076.83,23.61,57.07,0.32,2.75,2
2020-09-10,1030.0,Metropolitana Curitiba,16.0,77746.0,2124.0,2104.72,27.88,57.5,0.43,2.73,2
2020-09-11,1056.0,Metropolitana Curitiba,22.0,78802.0,2146.0,2133.31,28.59,58.1,0.6,2.72,2
2020-09-12,537.0,Metropolitana Curitiba,19.0,79339.0,2165.0,2147.84,14.54,58.61,0.51,2.73,2
2020-09-13,381.0,Metropolitana Curitiba,12.0,79720.0,2177.0,2158.16,10.31,58.94,0.32,2.73,2
2020-09-14,418.0,Metropolitana Curitiba,24.0,80138.0,2201.0,2169.47,11.32,59.58,0.65,2.75,2
2020-09-15,857.0,Metropolitana Curitiba,9.0,80995.0,2210.0,2192.67,23.2,59.83,0.24,2.73,2
2020-09-16,969.0,Metropolitana Curitiba,25.0,81964.0,2235.0,2218.91,26.23,60.51,0.68,2.73,2
2020-09-17,776.0,Metropolitana Curitiba,16.0,82740.0,2251.0,2239.91,21.01,60.94,0.43,2.72,2
2020-09-18,797.0,Metropolitana Curitiba,13.0,83537.0,2264.0,2261.49,21.58,61.29,0.35,2.71,2
2020-09-19,494.0,Metropolitana Curitiba,16.0,84031.0,2280.0,2274.86,13.37,61.72,0.43,2.71,2
2020-09-20,174.0,Metropolitana Curitiba,21.0,84205.0,2301.0,2279.57,4.71,62.29,0.57,2.73,2
2020-09-21,558.0,Metropolitana Curitiba,24.0,84763.0,2325.0,2294.68,15.11,62.94,0.65,2.74,2
2020-09-22,665.0,Metropolitana Curitiba,17.0,85428.0,2342.0,2312.68,18.0,63.4,0.46,2.74,2
2020-09-23,723.0,Metropolitana Curitiba,14.0,86151.0,2356.0,2332.26,19.57,63.78,0.38,2.73,2
2020-09-24,551.0,Metropolitana Curitiba,12.0,86702.0,2368.0,2347.17,14.92,64.11,0.32,2.73,2
2020-09-25,765.0,Metropolitana Curitiba,23.0,87467.0,2391.0,2367.88,20.71,64.73,0.62,2.73,2
2020-09-26,503.0,Metropolitana Curitiba,22.0,87970.0,2413.0,2381.5,13.62,65.32,0.6,2.74,2
2020-09-27,221.0,Metropolitana Curitiba,16.0,88191.0,2429.0,2387.48,5.98,65.76,0.43,2.75,2
2020-09-28,393.0,Metropolitana Curitiba,15.0,88584.0,2444.0,2398.12,10.64,66.16,0.41,2.76,2
2020-09-29,579.0,Metropolitana Curitiba,17.0,89163.0,2461.0,2413.8,15.67,66.62,0.46,2.76,2
2020-09-30,768.0,Metropolitana Curitiba,15.0,89931.0,2476.0,2434.59,20.79,67.03,0.41,2.75,2
2020-10-01,520.0,Metropolitana Curitiba,11.0,90451.0,2487.0,2448.66,14.08,67.33,0.3,2.75,2
2020-10-02,554.0,Metropolitana Curitiba,10.0,91005.0,2497.0,2463.66,15.0,67.6,0.27,2.74,2
2020-10-03,475.0,Metropolitana Curitiba,20.0,91480.0,2517.0,2476.52,12.86,68.14,0.54,2.75,2
2020-10-04,121.0,Metropolitana Curitiba,9.0,91601.0,2526.0,2479.8,3.28,68.38,0.24,2.76,2
2020-10-05,525.0,Metropolitana Curitiba,15.0,92126.0,2541.0,2494.01,14.21,68.79,0.41,2.76,2
2020-10-06,796.0,Metropolitana Curitiba,11.0,92922.0,2552.0,2515.56,21.55,69.09,0.3,2.75,2
2020-10-07,699.0,Metropolitana Curitiba,10.0,93621.0,2562.0,2534.48,18.92,69.36,0.27,2.74,2
2020-10-08,591.0,Metropolitana Curitiba,13.0,94212.0,2575.0,2550.48,16.0,69.71,0.35,2.73,2
2020-10-09,510.0,Metropolitana Curitiba,5.0,94722.0,2580.0,2564.29,13.81,69.85,0.14,2.72,2
2020-10-10,316.0,Metropolitana Curitiba,17.0,95038.0,2597.0,2572.84,8.55,70.31,0.46,2.73,2
2020-10-11,159.0,Metropolitana Curitiba,13.0,95197.0,2610.0,2577.15,4.3,70.66,0.35,2.74,2
2020-10-12,203.0,Metropolitana Curitiba,8.0,95400.0,2618.0,2582.64,5.5,70.87,0.22,2.74,2
2020-10-13,331.0,Metropolitana Curitiba,11.0,95731.0,2629.0,2591.6,8.96,71.17,0.3,2.75,2
2020-10-14,471.0,Metropolitana Curitiba,10.0,96202.0,2639.0,2604.35,12.75,71.44,0.27,2.74,2
2020-10-15,430.0,Metropolitana Curitiba,7.0,96632.0,2646.0,2615.99,11.64,71.63,0.19,2.74,2
2020-10-16,425.0,Metropolitana Curitiba,10.0,97057.0,2656.0,2627.5,11.51,71.9,0.27,2.74,2
2020-10-17,258.0,Metropolitana Curitiba,7.0,97315.0,2663.0,2634.48,6.98,72.09,0.19,2.74,2
2020-10-18,230.0,Metropolitana Curitiba,9.0,97545.0,2672.0,2640.71,6.23,72.34,0.24,2.74,2
2020-10-19,467.0,Metropolitana Curitiba,8.0,98012.0,2680.0,2653.35,12.64,72.55,0.22,2.73,2
2020-10-20,473.0,Metropolitana Curitiba,10.0,98485.0,2690.0,2666.16,12.8,72.82,0.27,2.73,2
2020-10-21,568.0,Metropolitana Curitiba,11.0,99053.0,2701.0,2681.54,15.38,73.12,0.3,2.73,2
2020-10-22,546.0,Metropolitana Curitiba,9.0,99599.0,2710.0,2696.32,14.78,73.36,0.24,2.72,2
2020-10-23,464.0,Metropolitana Curitiba,10.0,100063.0,2720.0,2708.88,12.56,73.64,0.27,2.72,2
2020-10-24,299.0,Metropolitana Curitiba,8.0,100362.0,2728.0,2716.97,8.09,73.85,0.22,2.72,2
2020-10-25,284.0,Metropolitana Curitiba,13.0,100646.0,2741.0,2724.66,7.69,74.2,0.35,2.72,2
2020-10-26,533.0,Metropolitana Curitiba,6.0,101179.0,2747.0,2739.09,14.43,74.37,0.16,2.71,2
2020-10-27,603.0,Metropolitana Curitiba,9.0,101782.0,2756.0,2755.41,16.32,74.61,0.24,2.71,2
2020-10-28,613.0,Metropolitana Curitiba,11.0,102395.0,2767.0,2772.01,16.59,74.91,0.3,2.7,2
2020-10-29,662.0,Metropolitana Curitiba,6.0,103057.0,2773.0,2789.93,17.92,75.07,0.16,2.69,2
2020-10-30,464.0,Metropolitana Curitiba,9.0,103521.0,2782.0,2802.49,12.56,75.31,0.24,2.69,2
2020-10-31,297.0,Metropolitana Curitiba,6.0,103818.0,2788.0,2810.53,8.04,75.48,0.16,2.69,2
2020-11-01,289.0,Metropolitana Curitiba,11.0,104107.0,2799.0,2818.36,7.82,75.77,0.3,2.69,2
2020-11-02,340.0,Metropolitana Curitiba,8.0,104447.0,2807.0,2827.56,9.2,75.99,0.22,2.69,2
2020-11-03,640.0,Metropolitana Curitiba,6.0,105087.0,2813.0,2844.89,17.33,76.15,0.16,2.68,2
2020-11-04,893.0,Metropolitana Curitiba,12.0,105980.0,2825.0,2869.06,24.18,76.48,0.32,2.67,2
2020-11-05,856.0,Metropolitana Curitiba,10.0,106836.0,2835.0,2892.23,23.17,76.75,0.27,2.65,2
2020-11-06,1139.0,Metropolitana Curitiba,17.0,107975.0,2852.0,2923.07,30.83,77.21,0.46,2.64,2
2020-11-07,807.0,Metropolitana Curitiba,6.0,108782.0,2858.0,2944.92,21.85,77.37,0.16,2.63,2
2020-11-08,520.0,Metropolitana Curitiba,11.0,109302.0,2869.0,2958.99,14.08,77.67,0.3,2.62,2
2020-11-09,1148.0,Metropolitana Curitiba,6.0,110450.0,2875.0,2990.07,31.08,77.83,0.16,2.6,2
2020-11-10,1240.0,Metropolitana Curitiba,14.0,111690.0,2889.0,3023.64,33.57,78.21,0.38,2.59,2
2020-11-11,1273.0,Metropolitana Curitiba,19.0,112963.0,2908.0,3058.1,34.46,78.72,0.51,2.57,2
2020-11-12,1493.0,Metropolitana Curitiba,16.0,114456.0,2924.0,3098.52,40.42,79.16,0.43,2.55,2
2020-11-13,1774.0,Metropolitana Curitiba,9.0,116230.0,2933.0,3146.55,48.03,79.4,0.24,2.52,2
2020-11-14,1182.0,Metropolitana Curitiba,11.0,117412.0,2944.0,3178.55,32.0,79.7,0.3,2.51,2
2020-11-15,1037.0,Metropolitana Curitiba,7.0,118449.0,2951.0,3206.62,28.07,79.89,0.19,2.49,2
2020-11-16,1775.0,Metropolitana Curitiba,28.0,120224.0,2979.0,3254.67,48.05,80.65,0.76,2.48,2
2020-11-17,1924.0,Metropolitana Curitiba,18.0,122148.0,2997.0,3306.76,52.09,81.13,0.49,2.45,2
2020-11-18,1900.0,Metropolitana Curitiba,16.0,124048.0,3013.0,3358.19,51.44,81.57,0.43,2.43,2
2020-11-19,1838.0,Metropolitana Curitiba,14.0,125886.0,3027.0,3407.95,49.76,81.95,0.38,2.4,2
2020-11-20,1776.0,Metropolitana Curitiba,14.0,127662.0,3041.0,3456.03,48.08,82.33,0.38,2.38,2
2020-11-21,1253.0,Metropolitana Curitiba,10.0,128915.0,3051.0,3489.95,33.92,82.6,0.27,2.37,2
2020-11-22,1137.0,Metropolitana Curitiba,17.0,130052.0,3068.0,3520.73,30.78,83.06,0.46,2.36,2
2020-11-23,2088.0,Metropolitana Curitiba,26.0,132140.0,3094.0,3577.26,56.53,83.76,0.7,2.34,2
2020-11-24,1939.0,Metropolitana Curitiba,28.0,134079.0,3122.0,3629.75,52.49,84.52,0.76,2.33,2
2020-11-25,2324.0,Metropolitana Curitiba,29.0,136403.0,3151.0,3692.66,62.91,85.3,0.79,2.31,2
2020-11-26,1651.0,Metropolitana Curitiba,22.0,138054.0,3173.0,3737.36,44.7,85.9,0.6,2.3,2
2020-11-27,1701.0,Metropolitana Curitiba,25.0,139755.0,3198.0,3783.41,46.05,86.58,0.68,2.29,2
2020-11-28,1120.0,Metropolitana Curitiba,34.0,140875.0,3232.0,3813.73,30.32,87.5,0.92,2.29,2
2020-11-29,1237.0,Metropolitana Curitiba,25.0,142112.0,3257.0,3847.22,33.49,88.17,0.68,2.29,2
2020-11-30,1447.0,Metropolitana Curitiba,19.0,143559.0,3276.0,3886.39,39.17,88.69,0.51,2.28,2
2020-12-01,1951.0,Metropolitana Curitiba,23.0,145510.0,3299.0,3939.21,52.82,89.31,0.62,2.27,2
2020-12-02,2444.0,Metropolitana Curitiba,45.0,147954.0,3344.0,4005.37,66.16,90.53,1.22,2.26,2
2020-12-03,2117.0,Metropolitana Curitiba,32.0,150071.0,3376.0,4062.68,57.31,91.39,0.87,2.25,2
2020-12-04,1693.0,Metropolitana Curitiba,26.0,151764.0,3402.0,4108.51,45.83,92.1,0.7,2.24,2
2020-12-05,1596.0,Metropolitana Curitiba,20.0,153360.0,3422.0,4151.72,43.21,92.64,0.54,2.23,2
2020-12-06,1987.0,Metropolitana Curitiba,21.0,155347.0,3443.0,4205.51,53.79,93.21,0.57,2.22,2
2020-12-07,1953.0,Metropolitana Curitiba,36.0,157300.0,3479.0,4258.38,52.87,94.18,0.97,2.21,2
2020-12-08,2297.0,Metropolitana Curitiba,44.0,159597.0,3523.0,4320.57,62.18,95.37,1.19,2.21,2
2020-12-09,2635.0,Metropolitana Curitiba,31.0,162232.0,3554.0,4391.9,71.33,96.21,0.84,2.19,2
2020-12-10,1962.0,Metropolitana Curitiba,45.0,164194.0,3599.0,4445.01,53.11,97.43,1.22,2.19,2
2020-12-11,1993.0,Metropolitana Curitiba,37.0,166187.0,3636.0,4498.97,53.95,98.43,1.0,2.19,2
2020-12-12,1424.0,Metropolitana Curitiba,34.0,167611.0,3670.0,4537.52,38.55,99.35,0.92,2.19,2
2020-12-13,1082.0,Metropolitana Curitiba,35.0,168693.0,3705.0,4566.81,29.29,100.3,0.95,2.2,2
2020-12-14,1459.0,Metropolitana Curitiba,37.0,170152.0,3742.0,4606.31,39.5,101.3,1.0,2.2,2
2020-12-15,1648.0,Metropolitana Curitiba,44.0,171800.0,3786.0,4650.92,44.61,102.49,1.19,2.2,2
2020-12-16,1575.0,Metropolitana Curitiba,35.0,173375.0,3821.0,4693.56,42.64,103.44,0.95,2.2,2
2020-12-17,1591.0,Metropolitana Curitiba,35.0,174966.0,3856.0,4736.63,43.07,104.39,0.95,2.2,2
2020-12-18,1047.0,Metropolitana Curitiba,28.0,176013.0,3884.0,4764.98,28.34,105.15,0.76,2.21,2
2020-12-19,975.0,Metropolitana Curitiba,31.0,176988.0,3915.0,4791.37,26.39,105.99,0.84,2.21,2
2020-12-20,928.0,Metropolitana Curitiba,46.0,177916.0,3961.0,4816.49,25.12,107.23,1.25,2.23,2
2020-12-21,1087.0,Metropolitana Curitiba,43.0,179003.0,4004.0,4845.92,29.43,108.4,1.16,2.24,2
2020-12-22,871.0,Metropolitana Curitiba,35.0,179874.0,4039.0,4869.5,23.58,109.34,0.95,2.25,2
2020-12-23,1487.0,Metropolitana Curitiba,33.0,181361.0,4072.0,4909.76,40.26,110.24,0.89,2.25,2
2020-12-24,997.0,Metropolitana Curitiba,23.0,182358.0,4095.0,4936.75,26.99,110.86,0.62,2.25,2
2020-12-25,640.0,Metropolitana Curitiba,33.0,182998.0,4128.0,4954.07,17.33,111.75,0.89,2.26,2
2020-12-26,435.0,Metropolitana Curitiba,29.0,183433.0,4157.0,4965.85,11.78,112.54,0.79,2.27,2
2020-12-27,868.0,Metropolitana Curitiba,29.0,184301.0,4186.0,4989.35,23.5,113.32,0.79,2.27,2
2020-12-28,951.0,Metropolitana Curitiba,30.0,185252.0,4216.0,5015.09,25.75,114.13,0.81,2.28,2
2020-12-29,1222.0,Metropolitana Curitiba,34.0,186474.0,4250.0,5048.17,33.08,115.05,0.92,2.28,2
2020-12-30,1370.0,Metropolitana Curitiba,26.0,187844.0,4276.0,5085.26,37.09,115.76,0.7,2.28,2
2020-12-31,689.0,Metropolitana Curitiba,26.0,188533.0,4302.0,5103.91,18.65,116.46,0.7,2.28,2
