sexo,idade,casosAcumulados,obitosAcumulados,localidade,codigo,casosTotal,obitosTotal
f,30-34,69.0,1.0,Araruna,4101705,1499.0,22.0
f,35-39,61.0,0.0,Araruna,4101705,1499.0,22.0
f,40-44,77.0,0.0,Araruna,4101705,1499.0,22.0
f,45-49,74.0,0.0,Araruna,4101705,1499.0,22.0
f,5-9,19.0,0.0,Araruna,4101705,1499.0,22.0
f,50-54,73.0,1.0,Araruna,4101705,1499.0,22.0
f,55-59,53.0,0.0,Araruna,4101705,1499.0,22.0
f,60-64,34.0,0.0,Araruna,4101705,1499.0,22.0
f,65-69,30.0,2.0,Araruna,4101705,1499.0,22.0
f,70-74,20.0,1.0,Araruna,4101705,1499.0,22.0
f,75-79,13.0,1.0,Araruna,4101705,1499.0,22.0
f,80+,13.0,2.0,Araruna,4101705,1499.0,22.0
m,0-4,23.0,0.0,Araruna,4101705,1499.0,22.0
m,10-14,22.0,0.0,Araruna,4101705,1499.0,22.0
m,15-19,33.0,0.0,Araruna,4101705,1499.0,22.0
m,20-24,57.0,0.0,Araruna,4101705,1499.0,22.0
m,25-29,74.0,1.0,Araruna,4101705,1499.0,22.0
m,30-34,77.0,1.0,Araruna,4101705,1499.0,22.0
m,35-39,56.0,0.0,Araruna,4101705,1499.0,22.0
m,40-44,65.0,0.0,Araruna,4101705,1499.0,22.0
m,45-49,74.0,1.0,Araruna,4101705,1499.0,22.0
m,5-9,22.0,0.0,Araruna,4101705,1499.0,22.0
m,50-54,67.0,0.0,Araruna,4101705,1499.0,22.0
m,55-59,41.0,1.0,Araruna,4101705,1499.0,22.0
m,60-64,38.0,2.0,Araruna,4101705,1499.0,22.0
m,65-69,28.0,2.0,Araruna,4101705,1499.0,22.0
m,70-74,20.0,2.0,Araruna,4101705,1499.0,22.0
m,75-79,12.0,2.0,Araruna,4101705,1499.0,22.0
m,80+,10.0,2.0,Araruna,4101705,1499.0,22.0
f,0-4,112.0,1.0,Araucária,4101804,22813.0,354.0
f,10-14,272.0,0.0,Araucária,4101804,22813.0,354.0
f,15-19,812.0,0.0,Araucária,4101804,22813.0,354.0
f,20-24,1350.0,1.0,Araucária,4101804,22813.0,354.0
f,25-29,1383.0,1.0,Araucária,4101804,22813.0,354.0
f,30-34,1361.0,4.0,Araucária,4101804,22813.0,354.0
f,35-39,1376.0,5.0,Araucária,4101804,22813.0,354.0
f,40-44,1300.0,2.0,Araucária,4101804,22813.0,354.0
f,45-49,1061.0,6.0,Araucária,4101804,22813.0,354.0
f,5-9,108.0,0.0,Araucária,4101804,22813.0,354.0
f,50-54,887.0,13.0,Araucária,4101804,22813.0,354.0
f,55-59,708.0,19.0,Araucária,4101804,22813.0,354.0
f,60-64,489.0,26.0,Araucária,4101804,22813.0,354.0
f,65-69,320.0,20.0,Araucária,4101804,22813.0,354.0
f,70-74,190.0,16.0,Araucária,4101804,22813.0,354.0
f,75-79,101.0,14.0,Araucária,4101804,22813.0,354.0
f,80+,109.0,25.0,Araucária,4101804,22813.0,354.0
m,0-4,135.0,1.0,Araucária,4101804,22813.0,354.0
m,10-14,212.0,1.0,Araucária,4101804,22813.0,354.0
m,15-19,689.0,1.0,Araucária,4101804,22813.0,354.0
m,20-24,1287.0,0.0,Araucária,4101804,22813.0,354.0
m,25-29,1283.0,5.0,Araucária,4101804,22813.0,354.0
m,30-34,1339.0,3.0,Araucária,4101804,22813.0,354.0
m,35-39,1306.0,3.0,Araucária,4101804,22813.0,354.0
m,40-44,1145.0,8.0,Araucária,4101804,22813.0,354.0
m,45-49,967.0,12.0,Araucária,4101804,22813.0,354.0
m,5-9,98.0,0.0,Araucária,4101804,22813.0,354.0
m,50-54,754.0,13.0,Araucária,4101804,22813.0,354.0
m,55-59,608.0,26.0,Araucária,4101804,22813.0,354.0
m,60-64,407.0,30.0,Araucária,4101804,22813.0,354.0
m,65-69,295.0,34.0,Araucária,4101804,22813.0,354.0
m,70-74,189.0,24.0,Araucária,4101804,22813.0,354.0
m,75-79,87.0,19.0,Araucária,4101804,22813.0,354.0
m,80+,73.0,21.0,Araucária,4101804,22813.0,354.0
f,0-4,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,10-14,1.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,15-19,1.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,20-24,11.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,25-29,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,30-34,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,35-39,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,40-44,16.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,45-49,9.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,5-9,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,50-54,6.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,55-59,1.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,60-64,4.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,65-69,3.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,70-74,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,75-79,2.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
f,80+,4.0,1.0,Ariranha do Ivaí,4101853,158.0,3.0
m,0-4,4.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,10-14,2.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,15-19,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,20-24,1.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,25-29,4.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,30-34,7.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,35-39,7.0,1.0,Ariranha do Ivaí,4101853,158.0,3.0
m,40-44,13.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,45-49,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,5-9,2.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,50-54,3.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,55-59,4.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,60-64,5.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,65-69,2.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,70-74,3.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,75-79,1.0,0.0,Ariranha do Ivaí,4101853,158.0,3.0
m,80+,2.0,1.0,Ariranha do Ivaí,4101853,158.0,3.0
f,0-4,19.0,0.0,Assaí,4101903,1244.0,39.0
f,10-14,16.0,0.0,Assaí,4101903,1244.0,39.0
f,15-19,25.0,0.0,Assaí,4101903,1244.0,39.0
f,20-24,41.0,0.0,Assaí,4101903,1244.0,39.0
f,25-29,50.0,0.0,Assaí,4101903,1244.0,39.0
f,30-34,68.0,0.0,Assaí,4101903,1244.0,39.0
f,35-39,67.0,0.0,Assaí,4101903,1244.0,39.0
f,40-44,69.0,0.0,Assaí,4101903,1244.0,39.0
f,45-49,55.0,1.0,Assaí,4101903,1244.0,39.0
f,5-9,15.0,0.0,Assaí,4101903,1244.0,39.0
f,50-54,60.0,1.0,Assaí,4101903,1244.0,39.0
f,55-59,42.0,0.0,Assaí,4101903,1244.0,39.0
f,60-64,45.0,1.0,Assaí,4101903,1244.0,39.0
f,65-69,25.0,4.0,Assaí,4101903,1244.0,39.0
f,70-74,17.0,1.0,Assaí,4101903,1244.0,39.0
f,75-79,8.0,1.0,Assaí,4101903,1244.0,39.0
f,80+,19.0,7.0,Assaí,4101903,1244.0,39.0
m,0-4,18.0,0.0,Assaí,4101903,1244.0,39.0
m,10-14,15.0,0.0,Assaí,4101903,1244.0,39.0
m,15-19,24.0,0.0,Assaí,4101903,1244.0,39.0
m,20-24,45.0,0.0,Assaí,4101903,1244.0,39.0
m,25-29,67.0,0.0,Assaí,4101903,1244.0,39.0
m,30-34,53.0,1.0,Assaí,4101903,1244.0,39.0
m,35-39,73.0,0.0,Assaí,4101903,1244.0,39.0
m,40-44,53.0,2.0,Assaí,4101903,1244.0,39.0
m,45-49,58.0,0.0,Assaí,4101903,1244.0,39.0
m,5-9,14.0,0.0,Assaí,4101903,1244.0,39.0
m,50-54,49.0,1.0,Assaí,4101903,1244.0,39.0
m,55-59,46.0,4.0,Assaí,4101903,1244.0,39.0
m,60-64,25.0,4.0,Assaí,4101903,1244.0,39.0
m,65-69,27.0,3.0,Assaí,4101903,1244.0,39.0
m,70-74,14.0,3.0,Assaí,4101903,1244.0,39.0
m,75-79,10.0,2.0,Assaí,4101903,1244.0,39.0
m,80+,12.0,3.0,Assaí,4101903,1244.0,39.0
f,0-4,33.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
f,10-14,50.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
f,15-19,115.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
f,20-24,176.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
f,25-29,195.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
f,30-34,189.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
f,35-39,191.0,1.0,Assis Chateaubriand,4102000,3833.0,84.0
f,40-44,211.0,2.0,Assis Chateaubriand,4102000,3833.0,84.0
f,45-49,230.0,2.0,Assis Chateaubriand,4102000,3833.0,84.0
f,5-9,23.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
f,50-54,163.0,4.0,Assis Chateaubriand,4102000,3833.0,84.0
f,55-59,156.0,3.0,Assis Chateaubriand,4102000,3833.0,84.0
f,60-64,95.0,5.0,Assis Chateaubriand,4102000,3833.0,84.0
f,65-69,74.0,7.0,Assis Chateaubriand,4102000,3833.0,84.0
f,70-74,54.0,5.0,Assis Chateaubriand,4102000,3833.0,84.0
f,75-79,51.0,6.0,Assis Chateaubriand,4102000,3833.0,84.0
f,80+,44.0,7.0,Assis Chateaubriand,4102000,3833.0,84.0
m,0-4,44.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
m,10-14,57.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
m,15-19,101.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
m,20-24,194.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
m,25-29,188.0,1.0,Assis Chateaubriand,4102000,3833.0,84.0
m,30-34,171.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
m,35-39,142.0,2.0,Assis Chateaubriand,4102000,3833.0,84.0
m,40-44,167.0,2.0,Assis Chateaubriand,4102000,3833.0,84.0
m,45-49,130.0,2.0,Assis Chateaubriand,4102000,3833.0,84.0
m,5-9,39.0,0.0,Assis Chateaubriand,4102000,3833.0,84.0
m,50-54,151.0,3.0,Assis Chateaubriand,4102000,3833.0,84.0
m,55-59,143.0,2.0,Assis Chateaubriand,4102000,3833.0,84.0
m,60-64,77.0,3.0,Assis Chateaubriand,4102000,3833.0,84.0
m,65-69,65.0,5.0,Assis Chateaubriand,4102000,3833.0,84.0
m,70-74,49.0,5.0,Assis Chateaubriand,4102000,3833.0,84.0
m,75-79,29.0,5.0,Assis Chateaubriand,4102000,3833.0,84.0
m,80+,36.0,12.0,Assis Chateaubriand,4102000,3833.0,84.0
f,0-4,32.0,0.0,Astorga,4102109,2693.0,65.0
f,10-14,49.0,0.0,Astorga,4102109,2693.0,65.0
f,15-19,70.0,0.0,Astorga,4102109,2693.0,65.0
f,20-24,123.0,0.0,Astorga,4102109,2693.0,65.0
f,25-29,133.0,0.0,Astorga,4102109,2693.0,65.0
f,30-34,162.0,0.0,Astorga,4102109,2693.0,65.0
f,35-39,159.0,1.0,Astorga,4102109,2693.0,65.0
f,40-44,127.0,0.0,Astorga,4102109,2693.0,65.0
f,45-49,120.0,4.0,Astorga,4102109,2693.0,65.0
f,5-9,27.0,0.0,Astorga,4102109,2693.0,65.0
f,50-54,136.0,2.0,Astorga,4102109,2693.0,65.0
f,55-59,99.0,1.0,Astorga,4102109,2693.0,65.0
f,60-64,85.0,2.0,Astorga,4102109,2693.0,65.0
f,65-69,45.0,0.0,Astorga,4102109,2693.0,65.0
f,70-74,43.0,4.0,Astorga,4102109,2693.0,65.0
f,75-79,21.0,2.0,Astorga,4102109,2693.0,65.0
f,80+,31.0,8.0,Astorga,4102109,2693.0,65.0
m,0-4,55.0,0.0,Astorga,4102109,2693.0,65.0
m,10-14,31.0,0.0,Astorga,4102109,2693.0,65.0
m,15-19,60.0,0.0,Astorga,4102109,2693.0,65.0
m,20-24,84.0,0.0,Astorga,4102109,2693.0,65.0
m,25-29,127.0,0.0,Astorga,4102109,2693.0,65.0
m,30-34,101.0,0.0,Astorga,4102109,2693.0,65.0
m,35-39,131.0,1.0,Astorga,4102109,2693.0,65.0
m,40-44,123.0,2.0,Astorga,4102109,2693.0,65.0
m,45-49,85.0,0.0,Astorga,4102109,2693.0,65.0
m,5-9,36.0,0.0,Astorga,4102109,2693.0,65.0
m,50-54,106.0,4.0,Astorga,4102109,2693.0,65.0
m,55-59,78.0,1.0,Astorga,4102109,2693.0,65.0
m,60-64,63.0,7.0,Astorga,4102109,2693.0,65.0
m,65-69,59.0,6.0,Astorga,4102109,2693.0,65.0
