date,casosNovos,idade,obitosNovos,casosAcumulados,obitosAcumulados,localidade,CFR
2020-12-12,135,40-44,1.0,9678,41.0,Curitiba,0.42
2020-12-13,55,40-44,0.0,9733,41.0,Curitiba,0.42
2020-12-14,78,40-44,1.0,9811,42.0,Curitiba,0.43
2020-12-15,128,40-44,1.0,9939,43.0,Curitiba,0.43
2020-12-16,131,40-44,1.0,10070,44.0,Curitiba,0.44
2020-12-17,106,40-44,0.0,10176,44.0,Curitiba,0.43
2020-12-18,104,40-44,1.0,10280,45.0,Curitiba,0.44
2020-12-19,63,40-44,0.0,10343,45.0,Curitiba,0.44
2020-12-20,64,40-44,0.0,10407,45.0,Curitiba,0.43
2020-12-21,140,40-44,0.0,10547,45.0,Curitiba,0.43
2020-12-22,41,40-44,0.0,10588,45.0,Curitiba,0.43
2020-12-23,72,40-44,0.0,10660,45.0,Curitiba,0.42
2020-12-24,4,40-44,0.0,10664,45.0,Curitiba,0.42
2020-12-25,2,40-44,1.0,10666,46.0,Curitiba,0.43
2020-12-26,213,40-44,0.0,10879,46.0,Curitiba,0.42
2020-12-27,1,40-44,0.0,10880,46.0,Curitiba,0.42
2020-12-28,63,40-44,1.0,10943,47.0,Curitiba,0.43
2020-12-29,90,40-44,0.0,11033,47.0,Curitiba,0.43
2020-12-30,104,40-44,0.0,11137,47.0,Curitiba,0.42
2020-12-31,2,40-44,0.0,11139,47.0,Curitiba,0.42
2021-01-01,0,40-44,1.0,11139,48.0,Curitiba,0.43
2021-01-02,168,40-44,0.0,11307,48.0,Curitiba,0.42
2021-01-03,1,40-44,0.0,11308,48.0,Curitiba,0.42
2021-01-04,124,40-44,0.0,11432,48.0,Curitiba,0.42
2021-01-05,98,40-44,1.0,11530,49.0,Curitiba,0.42
2021-01-06,39,40-44,0.0,11569,49.0,Curitiba,0.42
2021-01-07,87,40-44,1.0,11656,50.0,Curitiba,0.43
2021-01-08,82,40-44,0.0,11738,50.0,Curitiba,0.43
2021-01-09,58,40-44,0.0,11796,50.0,Curitiba,0.42
2021-01-10,0,40-44,0.0,11796,50.0,Curitiba,0.42
2021-01-11,127,40-44,0.0,11923,50.0,Curitiba,0.42
2021-01-12,96,40-44,1.0,12019,51.0,Curitiba,0.42
2021-01-13,124,40-44,0.0,12143,51.0,Curitiba,0.42
2021-01-14,71,40-44,0.0,12214,51.0,Curitiba,0.42
2021-01-15,74,40-44,0.0,12288,51.0,Curitiba,0.42
2021-01-16,45,40-44,0.0,12333,51.0,Curitiba,0.41
2021-01-17,5,40-44,0.0,12338,51.0,Curitiba,0.41
2021-01-18,83,40-44,0.0,12421,51.0,Curitiba,0.41
2021-01-19,73,40-44,0.0,12494,51.0,Curitiba,0.41
2021-01-20,99,40-44,0.0,12593,51.0,Curitiba,0.4
2021-01-21,75,40-44,0.0,12668,51.0,Curitiba,0.4
2021-01-22,53,40-44,1.0,12721,52.0,Curitiba,0.41
2021-01-23,53,40-44,0.0,12774,52.0,Curitiba,0.41
2021-01-24,0,40-44,0.0,12774,52.0,Curitiba,0.41
2021-01-25,92,40-44,0.0,12866,52.0,Curitiba,0.4
2021-01-26,12,40-44,0.0,12878,52.0,Curitiba,0.4
2021-01-27,39,40-44,0.0,12917,52.0,Curitiba,0.4
2021-01-28,37,40-44,0.0,12954,52.0,Curitiba,0.4
2021-01-29,87,40-44,0.0,13041,52.0,Curitiba,0.4
2021-01-30,2,40-44,0.0,13043,52.0,Curitiba,0.4
2021-01-31,0,40-44,0.0,13043,52.0,Curitiba,0.4
2021-02-01,107,40-44,0.0,13150,52.0,Curitiba,0.4
2021-02-02,51,40-44,1.0,13201,53.0,Curitiba,0.4
2021-02-03,33,40-44,0.0,13234,53.0,Curitiba,0.4
2021-02-04,52,40-44,0.0,13286,53.0,Curitiba,0.4
2021-02-05,40,40-44,0.0,13326,53.0,Curitiba,0.4
2021-02-06,43,40-44,0.0,13369,53.0,Curitiba,0.4
2021-02-07,0,40-44,0.0,13369,53.0,Curitiba,0.4
2021-02-08,44,40-44,0.0,13413,53.0,Curitiba,0.4
2021-02-09,41,40-44,0.0,13454,53.0,Curitiba,0.39
2021-02-10,53,40-44,1.0,13507,54.0,Curitiba,0.4
2021-02-11,33,40-44,0.0,13540,54.0,Curitiba,0.4
2021-02-12,16,40-44,1.0,13556,55.0,Curitiba,0.41
2021-02-13,23,40-44,1.0,13579,56.0,Curitiba,0.41
2021-02-14,0,40-44,0.0,13579,56.0,Curitiba,0.41
2021-02-15,69,40-44,0.0,13648,56.0,Curitiba,0.41
2021-02-16,13,40-44,0.0,13661,56.0,Curitiba,0.41
2021-02-17,47,40-44,0.0,13708,56.0,Curitiba,0.41
2021-02-18,106,40-44,0.0,13814,56.0,Curitiba,0.41
2021-02-19,73,40-44,0.0,13887,56.0,Curitiba,0.4
2021-02-20,0,40-44,0.0,13887,56.0,Curitiba,0.4
2021-02-21,2,40-44,0.0,13889,56.0,Curitiba,0.4
2021-02-22,165,40-44,0.0,14054,56.0,Curitiba,0.4
2021-02-23,58,40-44,0.0,14112,56.0,Curitiba,0.4
2021-02-24,97,40-44,0.0,14209,56.0,Curitiba,0.39
2021-02-25,109,40-44,0.0,14318,56.0,Curitiba,0.39
2021-02-26,50,40-44,1.0,14368,57.0,Curitiba,0.4
2021-02-27,109,40-44,0.0,14477,57.0,Curitiba,0.39
2021-02-28,4,40-44,1.0,14481,58.0,Curitiba,0.4
2021-03-01,167,40-44,0.0,14648,58.0,Curitiba,0.4
2021-03-02,32,40-44,0.0,14680,58.0,Curitiba,0.4
2021-03-03,146,40-44,1.0,14826,59.0,Curitiba,0.4
2021-03-04,103,40-44,2.0,14929,61.0,Curitiba,0.41
2021-03-05,83,40-44,1.0,15012,62.0,Curitiba,0.41
2021-03-06,82,40-44,0.0,15094,62.0,Curitiba,0.41
2021-03-07,4,40-44,0.0,15098,62.0,Curitiba,0.41
2021-03-08,358,40-44,0.0,15456,62.0,Curitiba,0.4
2021-03-09,19,40-44,1.0,15475,63.0,Curitiba,0.41
2021-03-10,158,40-44,2.0,15633,65.0,Curitiba,0.42
2021-03-11,136,40-44,1.0,15769,66.0,Curitiba,0.42
2021-03-12,117,40-44,3.0,15886,69.0,Curitiba,0.43
2021-03-13,114,40-44,1.0,16000,70.0,Curitiba,0.44
2021-03-14,5,40-44,3.0,16005,73.0,Curitiba,0.46
2021-03-15,185,40-44,2.0,16190,75.0,Curitiba,0.46
2021-03-16,81,40-44,0.0,16271,75.0,Curitiba,0.46
2021-03-17,111,40-44,2.0,16382,77.0,Curitiba,0.47
2021-03-18,176,40-44,1.0,16558,78.0,Curitiba,0.47
2021-03-19,115,40-44,3.0,16673,81.0,Curitiba,0.49
2021-03-20,29,40-44,4.0,16702,85.0,Curitiba,0.51
2021-03-21,3,40-44,1.0,16705,86.0,Curitiba,0.51
2021-03-22,252,40-44,3.0,16957,89.0,Curitiba,0.52
2021-03-23,150,40-44,2.0,17107,91.0,Curitiba,0.53
2021-03-24,82,40-44,0.0,17189,91.0,Curitiba,0.53
2021-03-25,116,40-44,2.0,17305,93.0,Curitiba,0.54
2021-03-26,60,40-44,2.0,17365,95.0,Curitiba,0.55
2021-03-27,123,40-44,2.0,17488,97.0,Curitiba,0.55
2021-03-28,5,40-44,4.0,17493,101.0,Curitiba,0.58
2021-03-29,150,40-44,4.0,17643,105.0,Curitiba,0.6
2021-03-30,157,40-44,1.0,17800,106.0,Curitiba,0.6
2021-03-31,62,40-44,3.0,17862,109.0,Curitiba,0.61
2021-04-01,88,40-44,1.0,17950,110.0,Curitiba,0.61
2021-04-02,60,40-44,0.0,18010,110.0,Curitiba,0.61
2021-04-03,47,40-44,0.0,18057,110.0,Curitiba,0.61
2021-04-04,3,40-44,1.0,18060,111.0,Curitiba,0.61
2021-04-05,176,40-44,1.0,18236,112.0,Curitiba,0.61
2021-04-06,86,40-44,1.0,18322,113.0,Curitiba,0.62
2021-04-07,77,40-44,1.0,18399,114.0,Curitiba,0.62
2021-04-08,64,40-44,0.0,18463,114.0,Curitiba,0.62
2021-04-09,86,40-44,2.0,18549,116.0,Curitiba,0.63
2021-04-10,4,40-44,1.0,18553,117.0,Curitiba,0.63
2021-04-11,5,40-44,2.0,18558,119.0,Curitiba,0.64
2021-04-12,135,40-44,4.0,18693,123.0,Curitiba,0.66
2021-04-13,53,40-44,3.0,18746,126.0,Curitiba,0.67
2021-04-14,50,40-44,1.0,18796,127.0,Curitiba,0.68
2021-04-15,70,40-44,1.0,18866,128.0,Curitiba,0.68
2021-04-16,49,40-44,0.0,18915,128.0,Curitiba,0.68
2021-04-17,101,40-44,1.0,19016,129.0,Curitiba,0.68
2021-04-18,66,40-44,0.0,19082,129.0,Curitiba,0.68
2021-04-19,98,40-44,1.0,19180,130.0,Curitiba,0.68
2021-04-20,58,40-44,2.0,19238,132.0,Curitiba,0.69
2021-04-21,12,40-44,0.0,19250,132.0,Curitiba,0.69
2021-04-22,60,40-44,1.0,19310,133.0,Curitiba,0.69
2021-04-23,55,40-44,0.0,19365,133.0,Curitiba,0.69
2021-04-24,39,40-44,0.0,19404,133.0,Curitiba,0.69
2021-04-25,55,40-44,0.0,19459,133.0,Curitiba,0.68
2021-04-26,29,40-44,3.0,19488,136.0,Curitiba,0.7
2021-04-27,61,40-44,1.0,19549,137.0,Curitiba,0.7
2021-04-28,36,40-44,3.0,19585,140.0,Curitiba,0.71
2021-04-29,52,40-44,1.0,19637,141.0,Curitiba,0.72
2021-04-30,95,40-44,1.0,19732,142.0,Curitiba,0.72
2021-05-01,58,40-44,0.0,19790,142.0,Curitiba,0.72
2021-05-02,28,40-44,1.0,19818,143.0,Curitiba,0.72
2021-05-03,54,40-44,0.0,19872,143.0,Curitiba,0.72
2021-05-04,75,40-44,4.0,19947,147.0,Curitiba,0.74
2021-05-05,33,40-44,4.0,19980,151.0,Curitiba,0.76
2021-05-06,84,40-44,0.0,20064,151.0,Curitiba,0.75
2021-05-07,92,40-44,1.0,20156,152.0,Curitiba,0.75
2021-05-08,78,40-44,1.0,20234,153.0,Curitiba,0.76
2021-05-09,56,40-44,1.0,20290,154.0,Curitiba,0.76
2021-05-10,41,40-44,0.0,20331,154.0,Curitiba,0.76
2021-05-11,69,40-44,0.0,20400,154.0,Curitiba,0.75
2021-05-12,42,40-44,1.0,20442,155.0,Curitiba,0.76
2021-05-13,85,40-44,2.0,20527,157.0,Curitiba,0.76
2021-05-14,67,40-44,0.0,20594,157.0,Curitiba,0.76
2021-05-15,135,40-44,0.0,20729,157.0,Curitiba,0.76
2021-05-16,68,40-44,1.0,20797,158.0,Curitiba,0.76
2021-05-17,62,40-44,5.0,20859,163.0,Curitiba,0.78
2021-05-18,96,40-44,1.0,20955,164.0,Curitiba,0.78
2021-05-19,76,40-44,1.0,21031,165.0,Curitiba,0.78
2021-05-20,121,40-44,0.0,21152,165.0,Curitiba,0.78
2021-05-21,209,40-44,1.0,21361,166.0,Curitiba,0.78
2021-05-22,84,40-44,1.0,21445,167.0,Curitiba,0.78
2021-05-23,75,40-44,1.0,21520,168.0,Curitiba,0.78
2021-05-24,66,40-44,0.0,21586,168.0,Curitiba,0.78
2021-05-25,72,40-44,1.0,21658,169.0,Curitiba,0.78
2021-05-26,126,40-44,1.0,21784,170.0,Curitiba,0.78
2021-05-27,110,40-44,1.0,21894,171.0,Curitiba,0.78
2021-05-28,94,40-44,0.0,21988,171.0,Curitiba,0.78
2021-05-29,145,40-44,3.0,22133,174.0,Curitiba,0.79
2021-05-30,80,40-44,0.0,22213,174.0,Curitiba,0.78
2021-05-31,152,40-44,3.0,22365,177.0,Curitiba,0.79
2021-06-01,4,40-44,0.0,22369,177.0,Curitiba,0.79
2020-03-15,1,45-49,0.0,1,0.0,Curitiba,0.0
2020-03-16,2,45-49,0.0,3,0.0,Curitiba,0.0
2020-03-17,0,45-49,0.0,3,0.0,Curitiba,0.0
2020-03-18,0,45-49,0.0,3,0.0,Curitiba,0.0
2020-03-19,1,45-49,0.0,4,0.0,Curitiba,0.0
2020-03-20,1,45-49,0.0,5,0.0,Curitiba,0.0
2020-03-21,0,45-49,0.0,5,0.0,Curitiba,0.0
2020-03-22,1,45-49,0.0,6,0.0,Curitiba,0.0
2020-03-23,0,45-49,0.0,6,0.0,Curitiba,0.0
2020-03-24,0,45-49,0.0,6,0.0,Curitiba,0.0
2020-03-25,1,45-49,0.0,7,0.0,Curitiba,0.0
2020-03-26,0,45-49,0.0,7,0.0,Curitiba,0.0
2020-03-27,1,45-49,0.0,8,0.0,Curitiba,0.0
2020-03-28,0,45-49,0.0,8,0.0,Curitiba,0.0
2020-03-29,0,45-49,0.0,8,0.0,Curitiba,0.0
2020-03-30,0,45-49,0.0,8,0.0,Curitiba,0.0
2020-03-31,1,45-49,0.0,9,0.0,Curitiba,0.0
2020-04-01,3,45-49,0.0,12,0.0,Curitiba,0.0
2020-04-02,4,45-49,0.0,16,0.0,Curitiba,0.0
2020-04-03,4,45-49,0.0,20,0.0,Curitiba,0.0
2020-04-04,1,45-49,0.0,21,0.0,Curitiba,0.0
2020-04-05,0,45-49,0.0,21,0.0,Curitiba,0.0
2020-04-06,0,45-49,0.0,21,0.0,Curitiba,0.0
2020-04-07,3,45-49,0.0,24,0.0,Curitiba,0.0
2020-04-08,4,45-49,0.0,28,0.0,Curitiba,0.0
2020-04-09,1,45-49,0.0,29,0.0,Curitiba,0.0
2020-04-10,1,45-49,0.0,30,0.0,Curitiba,0.0
2020-04-11,1,45-49,0.0,31,0.0,Curitiba,0.0
2020-04-12,0,45-49,0.0,31,0.0,Curitiba,0.0
2020-04-13,4,45-49,0.0,35,0.0,Curitiba,0.0
2020-04-14,0,45-49,0.0,35,0.0,Curitiba,0.0
2020-04-15,1,45-49,0.0,36,0.0,Curitiba,0.0
2020-04-16,2,45-49,0.0,38,0.0,Curitiba,0.0
2020-04-17,2,45-49,0.0,40,0.0,Curitiba,0.0
2020-04-18,0,45-49,0.0,40,0.0,Curitiba,0.0
2020-04-19,1,45-49,0.0,41,0.0,Curitiba,0.0
2020-04-20,2,45-49,0.0,43,0.0,Curitiba,0.0
2020-04-21,0,45-49,0.0,43,0.0,Curitiba,0.0
2020-04-22,0,45-49,0.0,43,0.0,Curitiba,0.0
2020-04-23,4,45-49,0.0,47,0.0,Curitiba,0.0
2020-04-24,3,45-49,0.0,50,0.0,Curitiba,0.0
2020-04-25,0,45-49,0.0,50,0.0,Curitiba,0.0
2020-04-26,0,45-49,0.0,50,0.0,Curitiba,0.0
2020-04-27,1,45-49,0.0,51,0.0,Curitiba,0.0
2020-04-28,2,45-49,0.0,53,0.0,Curitiba,0.0
2020-04-29,0,45-49,0.0,53,0.0,Curitiba,0.0
2020-04-30,2,45-49,0.0,55,0.0,Curitiba,0.0
2020-05-01,0,45-49,0.0,55,0.0,Curitiba,0.0
2020-05-02,1,45-49,0.0,56,0.0,Curitiba,0.0
2020-05-03,0,45-49,0.0,56,0.0,Curitiba,0.0
2020-05-04,1,45-49,0.0,57,0.0,Curitiba,0.0
2020-05-05,1,45-49,0.0,58,0.0,Curitiba,0.0
2020-05-06,1,45-49,0.0,59,0.0,Curitiba,0.0
2020-05-07,1,45-49,0.0,60,0.0,Curitiba,0.0
2020-05-08,3,45-49,0.0,63,0.0,Curitiba,0.0
2020-05-09,2,45-49,0.0,65,0.0,Curitiba,0.0
2020-05-10,1,45-49,0.0,66,0.0,Curitiba,0.0
2020-05-11,1,45-49,0.0,67,0.0,Curitiba,0.0
2020-05-12,5,45-49,0.0,72,0.0,Curitiba,0.0
2020-05-13,5,45-49,0.0,77,0.0,Curitiba,0.0
2020-05-14,1,45-49,0.0,78,0.0,Curitiba,0.0
2020-05-15,0,45-49,0.0,78,0.0,Curitiba,0.0
2020-05-16,4,45-49,0.0,82,0.0,Curitiba,0.0
2020-05-17,2,45-49,0.0,84,0.0,Curitiba,0.0
2020-05-18,2,45-49,0.0,86,0.0,Curitiba,0.0
2020-05-19,3,45-49,0.0,89,0.0,Curitiba,0.0
2020-05-20,2,45-49,0.0,91,0.0,Curitiba,0.0
2020-05-21,6,45-49,0.0,97,0.0,Curitiba,0.0
2020-05-22,4,45-49,0.0,101,0.0,Curitiba,0.0
2020-05-23,2,45-49,0.0,103,0.0,Curitiba,0.0
2020-05-24,0,45-49,1.0,103,1.0,Curitiba,0.97
2020-05-25,4,45-49,1.0,107,2.0,Curitiba,1.87
2020-05-26,4,45-49,0.0,111,2.0,Curitiba,1.8
2020-05-27,4,45-49,0.0,115,2.0,Curitiba,1.74
2020-05-28,1,45-49,0.0,116,2.0,Curitiba,1.72
2020-05-29,5,45-49,0.0,121,2.0,Curitiba,1.65
2020-05-30,1,45-49,0.0,122,2.0,Curitiba,1.64
2020-05-31,0,45-49,0.0,122,2.0,Curitiba,1.64
2020-06-01,6,45-49,0.0,128,2.0,Curitiba,1.56
2020-06-02,7,45-49,0.0,135,2.0,Curitiba,1.48
2020-06-03,5,45-49,0.0,140,2.0,Curitiba,1.43
2020-06-04,9,45-49,0.0,149,2.0,Curitiba,1.34
2020-06-05,8,45-49,0.0,157,2.0,Curitiba,1.27
2020-06-06,7,45-49,0.0,164,2.0,Curitiba,1.22
2020-06-07,1,45-49,0.0,165,2.0,Curitiba,1.21
2020-06-08,8,45-49,0.0,173,2.0,Curitiba,1.16
2020-06-09,2,45-49,0.0,175,2.0,Curitiba,1.14
2020-06-10,10,45-49,0.0,185,2.0,Curitiba,1.08
2020-06-11,7,45-49,0.0,192,2.0,Curitiba,1.04
2020-06-12,22,45-49,1.0,214,3.0,Curitiba,1.4
2020-06-13,4,45-49,0.0,218,3.0,Curitiba,1.38
2020-06-14,2,45-49,0.0,220,3.0,Curitiba,1.36
2020-06-15,11,45-49,0.0,231,3.0,Curitiba,1.3
2020-06-16,46,45-49,0.0,277,3.0,Curitiba,1.08
2020-06-17,7,45-49,0.0,284,3.0,Curitiba,1.06
2020-06-18,9,45-49,0.0,293,3.0,Curitiba,1.02
2020-06-19,19,45-49,0.0,312,3.0,Curitiba,0.96
2020-06-20,4,45-49,0.0,316,3.0,Curitiba,0.95
2020-06-21,1,45-49,0.0,317,3.0,Curitiba,0.95
2020-06-22,42,45-49,0.0,359,3.0,Curitiba,0.84
2020-06-23,36,45-49,0.0,395,3.0,Curitiba,0.76
2020-06-24,20,45-49,0.0,415,3.0,Curitiba,0.72
2020-06-25,15,45-49,0.0,430,3.0,Curitiba,0.7
2020-06-26,19,45-49,0.0,449,3.0,Curitiba,0.67
2020-06-27,4,45-49,0.0,453,3.0,Curitiba,0.66
2020-06-28,8,45-49,0.0,461,3.0,Curitiba,0.65
2020-06-29,64,45-49,0.0,525,3.0,Curitiba,0.57
2020-06-30,33,45-49,0.0,558,3.0,Curitiba,0.54
2020-07-01,39,45-49,1.0,597,4.0,Curitiba,0.67
2020-07-02,57,45-49,1.0,654,5.0,Curitiba,0.76
2020-07-03,42,45-49,0.0,696,5.0,Curitiba,0.72
2020-07-04,7,45-49,1.0,703,6.0,Curitiba,0.85
2020-07-05,2,45-49,1.0,705,7.0,Curitiba,0.99
2020-07-06,100,45-49,0.0,805,7.0,Curitiba,0.87
2020-07-07,41,45-49,0.0,846,7.0,Curitiba,0.83
2020-07-08,57,45-49,0.0,903,7.0,Curitiba,0.78
2020-07-09,32,45-49,0.0,935,7.0,Curitiba,0.75
2020-07-10,77,45-49,0.0,1012,7.0,Curitiba,0.69
2020-07-11,1,45-49,2.0,1013,9.0,Curitiba,0.89
2020-07-12,3,45-49,0.0,1016,9.0,Curitiba,0.89
2020-07-13,107,45-49,1.0,1123,10.0,Curitiba,0.89
2020-07-14,43,45-49,0.0,1166,10.0,Curitiba,0.86
2020-07-15,88,45-49,0.0,1254,10.0,Curitiba,0.8
2020-07-16,62,45-49,0.0,1316,10.0,Curitiba,0.76
2020-07-17,55,45-49,0.0,1371,10.0,Curitiba,0.73
2020-07-18,2,45-49,2.0,1373,12.0,Curitiba,0.87
2020-07-19,5,45-49,1.0,1378,13.0,Curitiba,0.94
2020-07-20,98,45-49,2.0,1476,15.0,Curitiba,1.02
2020-07-21,38,45-49,0.0,1514,15.0,Curitiba,0.99
2020-07-22,76,45-49,1.0,1590,16.0,Curitiba,1.01
2020-07-23,62,45-49,2.0,1652,18.0,Curitiba,1.09
2020-07-24,46,45-49,1.0,1698,19.0,Curitiba,1.12
2020-07-25,5,45-49,0.0,1703,19.0,Curitiba,1.12
2020-07-26,33,45-49,1.0,1736,20.0,Curitiba,1.15
2020-07-27,59,45-49,0.0,1795,20.0,Curitiba,1.11
2020-07-28,34,45-49,0.0,1829,20.0,Curitiba,1.09
2020-07-29,22,45-49,0.0,1851,20.0,Curitiba,1.08
2020-07-30,27,45-49,0.0,1878,20.0,Curitiba,1.06
2020-07-31,130,45-49,1.0,2008,21.0,Curitiba,1.05
2020-08-01,2,45-49,1.0,2010,22.0,Curitiba,1.09
2020-08-02,4,45-49,0.0,2014,22.0,Curitiba,1.09
2020-08-03,98,45-49,1.0,2112,23.0,Curitiba,1.09
2020-08-04,37,45-49,3.0,2149,26.0,Curitiba,1.21
2020-08-05,48,45-49,0.0,2197,26.0,Curitiba,1.18
2020-08-06,42,45-49,0.0,2239,26.0,Curitiba,1.16
2020-08-07,26,45-49,0.0,2265,26.0,Curitiba,1.15
2020-08-08,5,45-49,0.0,2270,26.0,Curitiba,1.15
2020-08-09,4,45-49,0.0,2274,26.0,Curitiba,1.14
2020-08-10,74,45-49,0.0,2348,26.0,Curitiba,1.11
2020-08-11,49,45-49,0.0,2397,26.0,Curitiba,1.08
2020-08-12,50,45-49,3.0,2447,29.0,Curitiba,1.19
2020-08-13,26,45-49,0.0,2473,29.0,Curitiba,1.17
2020-08-14,59,45-49,0.0,2532,29.0,Curitiba,1.15
2020-08-15,3,45-49,3.0,2535,32.0,Curitiba,1.26
2020-08-16,0,45-49,1.0,2535,33.0,Curitiba,1.3
2020-08-17,67,45-49,1.0,2602,34.0,Curitiba,1.31
2020-08-18,22,45-49,2.0,2624,36.0,Curitiba,1.37
2020-08-19,51,45-49,2.0,2675,38.0,Curitiba,1.42
2020-08-20,30,45-49,0.0,2705,38.0,Curitiba,1.4
2020-08-21,28,45-49,1.0,2733,39.0,Curitiba,1.43
2020-08-22,48,45-49,0.0,2781,39.0,Curitiba,1.4
2020-08-23,2,45-49,0.0,2783,39.0,Curitiba,1.4
2020-08-24,16,45-49,0.0,2799,39.0,Curitiba,1.39
2020-08-25,6,45-49,0.0,2805,39.0,Curitiba,1.39
2020-08-26,45,45-49,1.0,2850,40.0,Curitiba,1.4
2020-08-27,33,45-49,0.0,2883,40.0,Curitiba,1.39
2020-08-28,53,45-49,0.0,2936,40.0,Curitiba,1.36
2020-08-29,2,45-49,1.0,2938,41.0,Curitiba,1.4
2020-08-30,1,45-49,0.0,2939,41.0,Curitiba,1.4
2020-08-31,103,45-49,0.0,3042,41.0,Curitiba,1.35
2020-09-01,20,45-49,0.0,3062,41.0,Curitiba,1.34
2020-09-02,51,45-49,3.0,3113,44.0,Curitiba,1.41
2020-09-03,85,45-49,0.0,3198,44.0,Curitiba,1.38
2020-09-04,10,45-49,1.0,3208,45.0,Curitiba,1.4
2020-09-05,1,45-49,2.0,3209,47.0,Curitiba,1.46
2020-09-06,51,45-49,0.0,3260,47.0,Curitiba,1.44
2020-09-07,16,45-49,0.0,3276,47.0,Curitiba,1.43
2020-09-08,31,45-49,0.0,3307,47.0,Curitiba,1.42
2020-09-09,30,45-49,0.0,3337,47.0,Curitiba,1.41
2020-09-10,47,45-49,0.0,3384,47.0,Curitiba,1.39
2020-09-11,35,45-49,0.0,3419,47.0,Curitiba,1.37
2020-09-12,50,45-49,0.0,3469,47.0,Curitiba,1.35
2020-09-13,14,45-49,0.0,3483,47.0,Curitiba,1.35
2020-09-14,36,45-49,0.0,3519,47.0,Curitiba,1.34
2020-09-15,52,45-49,0.0,3571,47.0,Curitiba,1.32
2020-09-16,15,45-49,0.0,3586,47.0,Curitiba,1.31
2020-09-17,47,45-49,0.0,3633,47.0,Curitiba,1.29
2020-09-18,26,45-49,0.0,3659,47.0,Curitiba,1.28
2020-09-19,34,45-49,0.0,3693,47.0,Curitiba,1.27
2020-09-20,7,45-49,0.0,3700,47.0,Curitiba,1.27
2020-09-21,40,45-49,1.0,3740,48.0,Curitiba,1.28
2020-09-22,18,45-49,1.0,3758,49.0,Curitiba,1.3
2020-09-23,31,45-49,1.0,3789,50.0,Curitiba,1.32
2020-09-24,42,45-49,0.0,3831,50.0,Curitiba,1.31
2020-09-25,34,45-49,2.0,3865,52.0,Curitiba,1.35
2020-09-26,46,45-49,0.0,3911,52.0,Curitiba,1.33
2020-09-27,0,45-49,0.0,3911,52.0,Curitiba,1.33
2020-09-28,31,45-49,0.0,3942,52.0,Curitiba,1.32
2020-09-29,25,45-49,0.0,3967,52.0,Curitiba,1.31
2020-09-30,23,45-49,0.0,3990,52.0,Curitiba,1.3
2020-10-01,39,45-49,0.0,4029,52.0,Curitiba,1.29
2020-10-02,25,45-49,1.0,4054,53.0,Curitiba,1.31
2020-10-03,11,45-49,1.0,4065,54.0,Curitiba,1.33
2020-10-04,3,45-49,0.0,4068,54.0,Curitiba,1.33
2020-10-05,47,45-49,0.0,4115,54.0,Curitiba,1.31
2020-10-06,24,45-49,1.0,4139,55.0,Curitiba,1.33
2020-10-07,32,45-49,0.0,4171,55.0,Curitiba,1.32
2020-10-08,23,45-49,0.0,4194,55.0,Curitiba,1.31
2020-10-09,31,45-49,1.0,4225,56.0,Curitiba,1.33
2020-10-10,22,45-49,2.0,4247,58.0,Curitiba,1.37
2020-10-11,1,45-49,0.0,4248,58.0,Curitiba,1.37
2020-10-12,13,45-49,0.0,4261,58.0,Curitiba,1.36
2020-10-13,20,45-49,0.0,4281,58.0,Curitiba,1.35
2020-10-14,12,45-49,0.0,4293,58.0,Curitiba,1.35
2020-10-15,34,45-49,0.0,4327,58.0,Curitiba,1.34
2020-10-16,23,45-49,0.0,4350,58.0,Curitiba,1.33
2020-10-17,33,45-49,0.0,4383,58.0,Curitiba,1.32
2020-10-18,0,45-49,1.0,4383,59.0,Curitiba,1.35
2020-10-19,16,45-49,0.0,4399,59.0,Curitiba,1.34
2020-10-20,19,45-49,0.0,4418,59.0,Curitiba,1.34
2020-10-21,21,45-49,0.0,4439,59.0,Curitiba,1.33
2020-10-22,38,45-49,1.0,4477,60.0,Curitiba,1.34
2020-10-23,22,45-49,0.0,4499,60.0,Curitiba,1.33
2020-10-24,28,45-49,0.0,4527,60.0,Curitiba,1.33
2020-10-25,3,45-49,0.0,4530,60.0,Curitiba,1.32
2020-10-26,9,45-49,0.0,4539,60.0,Curitiba,1.32
2020-10-27,27,45-49,1.0,4566,61.0,Curitiba,1.34
2020-10-28,27,45-49,0.0,4593,61.0,Curitiba,1.33
2020-10-29,21,45-49,0.0,4614,61.0,Curitiba,1.32
2020-10-30,32,45-49,0.0,4646,61.0,Curitiba,1.31
2020-10-31,29,45-49,1.0,4675,62.0,Curitiba,1.33
2020-11-01,4,45-49,0.0,4679,62.0,Curitiba,1.33
2020-11-02,42,45-49,0.0,4721,62.0,Curitiba,1.31
2020-11-03,31,45-49,0.0,4752,62.0,Curitiba,1.3
2020-11-04,15,45-49,0.0,4767,62.0,Curitiba,1.3
2020-11-05,34,45-49,1.0,4801,63.0,Curitiba,1.31
2020-11-06,32,45-49,0.0,4833,63.0,Curitiba,1.3
2020-11-07,75,45-49,0.0,4908,63.0,Curitiba,1.28
2020-11-08,0,45-49,0.0,4908,63.0,Curitiba,1.28
2020-11-09,35,45-49,0.0,4943,63.0,Curitiba,1.27
2020-11-10,29,45-49,0.0,4972,63.0,Curitiba,1.27
